id,created_at,user_id,screen_name,text 
1069971781069488130,2018-12-04 15:08:46,932540800432508930,Wallpapers_T,b'RT @wallsbyjfl: #Architecture Pack shot by JFL \n\n#homescreen #android #ios #iphonex #iphone #pixel2xl #samsung #motorola #lg #wallpapers #g\xe2\x80\xa6'
1069971391095681029,2018-12-04 15:07:13,969308139597295616,Odetoschleep,b'RT @thegraphicone: \xf0\x9f\x8c\xbcSahlo Folina Lockscreen\xf0\x9f\x8c\xbc\n\n@tylerrjoseph @joshuadun you\xe2\x80\x99re not alone\n\nStandard and iPhoneX sizes https://t.co/MBMMWxyXBN'
1069970955697643523,2018-12-04 15:05:29,723121493656408064,sprpttrwhlck,b'RT @thegraphicone: \xf0\x9f\x8c\xbcSahlo Folina Lockscreen\xf0\x9f\x8c\xbc\n\n@tylerrjoseph @joshuadun you\xe2\x80\x99re not alone\n\nStandard and iPhoneX sizes https://t.co/MBMMWxyXBN'
1069970633943998464,2018-12-04 15:04:12,953082550146146305,xbillle,"b'RT @GiveawayPrism: 2018 #IPHONEX #Giveaway!\n\n1. FOLLOW ME.\n2. RETWEET THIS POST\n3. COMMENT ""DONE"" BELOW.\n\nI will be announcing 3 WINNERS in\xe2\x80\xa6'"
1069969089337143298,2018-12-04 14:58:04,1050492559615827968,Adam00630518,b'RT @MacRumors: Can you tell the difference? #caviar #solar #iphoneX https://t.co/THzfs6E5EU'
1069969049961021442,2018-12-04 14:57:55,16202967,RPardo1,b'Healthy food... \xf0\x9f\x98\x9c \xf0\x9f\x93\xb7 by immarp #nofilter #me #foodporn #panterarosa #pinkpanther #trashfood #funny #happy #bokeh\xe2\x80\xa6 https://t.co/I6SViXpV6n'
1069968836093505538,2018-12-04 14:57:04,191676084,TechGuyBert,b'RT @TechInRL: Setup Apple Watch on Your New iPhone! https://t.co/uqDurXvt4a #AppleWatch #AppleWatchS4 #AppleWatchSeries4 #iPhone #iPhoneX'
1069967896632311819,2018-12-04 14:53:20,173130747,1tedbaker,b'@my_name_is_sue awwww \ndo the airtel tigo thing some and win that iphoneX'
1069967214739185666,2018-12-04 14:50:37,824790558,AuliPeltola,b'RT @TietoCorp: Could you imagine yourself working at Tieto? Share your thoughts and win an iPhoneX. https://t.co/NqfV7DHaLP #TietoXSlush #S\xe2\x80\xa6'
1069967115652874242,2018-12-04 14:50:14,806255305474641920,AppleEducate,b'RT @danaisherenow: I just found this secret feature in my iPhone X #iphone #IPHONEX #Apple #applenews https://t.co/TADBguds2V'
1069967017707483136,2018-12-04 14:49:50,37852858,donnatony,"b""I'm trying to win @ProClipUSA giveaway for an #iPhoneX and mounting solution! Enter for your chance to win: https://t.co/FIMHt2oP9q"""
1069966653797122048,2018-12-04 14:48:23,723548208530624516,SamuelScaceres,b'RT @MehdiAsareh: 15% illuminated waxwing crescent #Moon on 19Apr18 from @CranfieldAstro\nA mosaic of 5 images taken with #iPhoneX back camer\xe2\x80\xa6'
1069966510704205825,2018-12-04 14:47:49,17575593,MeTakeaPhoto,b'#Sunset silhouette portrait at the base of the 118 story @InternationalCommerceCenter in #HongKong. #DoinTourist\xe2\x80\xa6 https://t.co/wMcfTdUpIp'
1069966450855694336,2018-12-04 14:47:35,762435618,danaisherenow,b'I just found this secret feature in my iPhone X #iphone #IPHONEX #Apple #applenews https://t.co/TADBguds2V'
1069966358522273792,2018-12-04 14:47:13,756768895273406464,KayyJahh_,"b'RT @GiveawayPrism: 2018 #IPHONEX #Giveaway!\n\n1. FOLLOW ME.\n2. RETWEET THIS POST\n3. COMMENT ""DONE"" BELOW.\n\nI will be announcing 3 WINNERS in\xe2\x80\xa6'"
1069965339599851521,2018-12-04 14:43:10,931076565181521920,kj5kj5421,b'RT @whitestone_FR: Whitestone Dome Glass review for iPhone X \nby @UnboxTherapy \n#iPhoneX #BEST #screenprotector #whitestonedomeglass #Revie\xe2\x80\xa6'
1069965059227553794,2018-12-04 14:42:03,739067740736999424,sunnitonLiu,"b'white as snow, as pearl?\xf0\x9f\x98\x84\n#HTC #HTCU11 #U11 #motorola #moto #motorolap30 #motorolaone #iPhone #iPhoneX #SONY\xe2\x80\xa6 https://t.co/1BAsAt6j1s'"
1069964545152544768,2018-12-04 14:40:01,931076565181521920,kj5kj5421,b'RT @WhitestoneJapan: Dome Fix for iPhone X _ Full version https://t.co/edS0AUakAt  @YouTube\n#DomeFixFuntion you can cover the minor scratch\xe2\x80\xa6'
1069963915126296577,2018-12-04 14:37:30,81998880,itsABBYtot,b'This is the work of God! \xf0\x9f\x92\x9a\n#wanderer #wanderlust #adventureseeker #myphotography #iphoneX #igersasia #asia\xe2\x80\xa6 https://t.co/HBbX3BCJj1'
1069963691876016128,2018-12-04 14:36:37,609261426,DebraMartz,"b""RT @NextThyme: Mamma's Apron Strings Black And White IPhone X Case for Sale by Laura Vilandre https://t.co/cLRRr3EhRV #iPhoneX #iphonecase\xe2\x80\xa6"""
1069963628424691810,2018-12-04 14:36:22,4385331074,my_name342,"b'stray kids really rich before debut iphone 6 after debut most of them used iphoneX , the upgrade make me fill wow !!!'"
1069963342373154818,2018-12-04 14:35:14,368226312,StefanoCaracci1,b'Walking time!\n#me #myself #selfie #afternoon #walk #man #guy #boy #teen #instaboy #instaguy #instaman #instateen\xe2\x80\xa6 https://t.co/CF5xNb7QeP'
1069963311108763648,2018-12-04 14:35:06,872144468044115968,realcasepeace,b'Colorful Candy Phone Cases iPhone 6s Plus 7 7 Plus 8 X\n@realcasepeace\nhttps://t.co/OP0arevKiM\nBuy now:\xe2\x80\xa6 https://t.co/wpv3X3Mo7M'
1069962237232799750,2018-12-04 14:30:50,4097295857,kazola85,b'RT @usmanomolara3: iPhoneX of about 600K is useless without a #100 SIM card.\xf0\x9f\x98\xb2\nEveryone Is Valuable\xf0\x9f\x98\xae\n\nBe humble!!!\xf0\x9f\x98\x8e'
1069961716757397504,2018-12-04 14:28:46,23590847,dj_illkutz,"b'Almost time for hibernation, but if I don\xe2\x80\x99t go to work, these kids won\xe2\x80\x99t have a Christmas. #iphoneX #portrait #edit\xe2\x80\xa6 https://t.co/0WeE6Q1n1h'"
1069960907940397056,2018-12-04 14:25:34,1019907060027207680,TenEoz,b'RT @thegraphicone: \xf0\x9f\x8c\xbcSahlo Folina Lockscreen\xf0\x9f\x8c\xbc\n\n@tylerrjoseph @joshuadun you\xe2\x80\x99re not alone\n\nStandard and iPhoneX sizes https://t.co/MBMMWxyXBN'
1069959892578918401,2018-12-04 14:21:31,1398601292,keuker_helene,"b""I'm trying to win @ProClipUSA giveaway for an #iPhoneX and mounting solution! Enter for your chance to win: https://t.co/1G3hQ1o8mx"""
1069958347502309378,2018-12-04 14:15:23,1031395446843998208,martin_melens,b'RT @thegraphicone: \xf0\x9f\x8c\xbcSahlo Folina Lockscreen\xf0\x9f\x8c\xbc\n\n@tylerrjoseph @joshuadun you\xe2\x80\x99re not alone\n\nStandard and iPhoneX sizes https://t.co/MBMMWxyXBN'
1069957550249033728,2018-12-04 14:12:13,3167783986,ExploreAmadeus,b'RT @PlozTalks_com: Gold Glitter Sand Emoji iPhone Case\n#photoshoot #photography #model #photo #fashion #like  #instagood #beauty  #picofthe\xe2\x80\xa6'
1069957387128324096,2018-12-04 14:11:34,1055593857663074306,PlozTalks_com,b'Gold Glitter Sand Emoji iPhone Case\n#photoshoot #photography #model #photo #fashion #like  #instagood #beauty\xe2\x80\xa6 https://t.co/b1x5jFuDO3'
1069957056608772097,2018-12-04 14:10:15,70094329,bersaelor,b'@MartinLasek If I turn \xe2\x80\x98Reduce motion\xe2\x80\x99 on the iPhoneX swapping apps feels really weird. I\xe2\x80\x99m so used the holding app\xe2\x80\xa6 https://t.co/lz5RQ8sl3h'
1069956984852627456,2018-12-04 14:09:58,812658877237985280,surfermarly,"b""When your baby's back from the surboards' hospital \xf0\x9f\x92\x95 Glad it was you that got cut and not my leg though...\xf0\x9f\x99\x8f\xe2\x80\xa6 https://t.co/sqbBy0l1VM"""
1069956908692455424,2018-12-04 14:09:40,345560281,aslahayirdeme,"b'@MichaelKors Hi Michael Kors team, i bought a Michael Kors smart watch Runway rose gold-tone on 21.11.2018 in Vienn\xe2\x80\xa6 https://t.co/NINYKQ4mzQ'"
1069955054013042689,2018-12-04 14:02:18,972081048942235648,HellooooDarien,"b'RT @lame0h: Getting into the Christmas spirit, yah dig? @James_its_lit \xf0\x9f\x92\x9a\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x9a \n#Christmas #WinterIsInTheAir #WorkShenanigans #ChristmasTime #\xe2\x80\xa6'"
1069954537266536448,2018-12-04 14:00:15,856755961247277056,CupidName,b'https://t.co/KyXCM5nC8F &lt;&lt;&lt; Visit the domain and make an offer to purchase this great domain name! #oneplus #p\xe2\x80\xa6 https://t.co/Rh9PBvTBw5'
1069953734304780289,2018-12-04 13:57:03,817203312974057472,forealstevejobs,b'RT @cryptowaikoah: #TimCook talking about \xe2\x80\x9cthe right thing to do\xe2\x80\x9d and \xe2\x80\x9cmorals\xe2\x80\x9d @AppleNews @AppleMusic @AppleSupport @AppleNewsUK #Apple #bt\xe2\x80\xa6'
1069953516914008065,2018-12-04 13:56:11,953221684835897344,cryptowaikoah,b'#TimCook talking about \xe2\x80\x9cthe right thing to do\xe2\x80\x9d and \xe2\x80\x9cmorals\xe2\x80\x9d @AppleNews @AppleMusic @AppleSupport @AppleNewsUK\xe2\x80\xa6 https://t.co/3Hd9rvr7BD'
1069953088897708033,2018-12-04 13:54:29,856805168524005376,bestproductsell,"b'Anker 24W Dual USB Car #Charger, PowerDrive 2 for #iPhoneX / 8/7 / 6s / Plus, #iPadPro/Air 2 / Mini, Note 5/4, LG,\xe2\x80\xa6 https://t.co/Q2idE2HKvT'"
1069952882273742851,2018-12-04 13:53:40,843804972,abdhady95,b'RT @thehannajohari: Shot on iphoneX  #NewProfilePic https://t.co/9vdK55lVy3'
1069951787405168641,2018-12-04 13:49:19,2803537526,Jasem_Nadoum,b'Reuse. \n.\n.\n#UK #london #architecture #iphonex #2018 @ Battersea Power Station https://t.co/90bRq4RvBA'
1069951786738429952,2018-12-04 13:49:19,35606633,lakingsfan82,b'@AppleSupport  what\xe2\x80\x99s the highest power adapter I can use on my iPhone X &amp; iPad Pro 9.7? #apple #iphoneX #iPadPro'
1069949110877384705,2018-12-04 13:38:41,2809345868,PatriciaPhotos,"b""RT @NextThyme: Mamma's Apron Strings Black And White IPhone X Case for Sale by Laura Vilandre https://t.co/cLRRr3EhRV #iPhoneX #iphonecase\xe2\x80\xa6"""
1069948092869337089,2018-12-04 13:34:38,1053953451472777216,LintasParlin,b'RT @TietoCorp: Could you imagine yourself working at Tieto? Share your thoughts and win an iPhoneX. https://t.co/NqfV7DHaLP #TietoXSlush #S\xe2\x80\xa6'
1069947869786980353,2018-12-04 13:33:45,83088875,tanmay_atre,b'@MKBHD The IphoneX is not in line with other phones :/'
1069947809443528705,2018-12-04 13:33:31,1039973541268135936,bbanditoss,b'RT @thegraphicone: \xf0\x9f\x8c\xbcSahlo Folina Lockscreen\xf0\x9f\x8c\xbc\n\n@tylerrjoseph @joshuadun you\xe2\x80\x99re not alone\n\nStandard and iPhoneX sizes https://t.co/MBMMWxyXBN'
1069947764287651840,2018-12-04 13:33:20,102074011,TietoCorp,b'Could you imagine yourself working at Tieto? Share your thoughts and win an iPhoneX. https://t.co/NqfV7DHaLP\xe2\x80\xa6 https://t.co/6N9TiJ0mcM'
1069947752438775808,2018-12-04 13:33:17,267236497,thehannajohari,b'Shot on iphoneX  #NewProfilePic https://t.co/9vdK55lVy3'
1069947317493600257,2018-12-04 13:31:33,3026841118,mrs_griexx,b'RT @thegraphicone: \xf0\x9f\x8c\xbcSahlo Folina Lockscreen\xf0\x9f\x8c\xbc\n\n@tylerrjoseph @joshuadun you\xe2\x80\x99re not alone\n\nStandard and iPhoneX sizes https://t.co/MBMMWxyXBN'
1069946852689104898,2018-12-04 13:29:42,4428197352,ConnectSteven,b'9 #appdesign Tips for the #iPhoneX https://t.co/LZytsFUnRE via @FluidUI'
1069946817050275840,2018-12-04 13:29:34,759326338381676544,LOGOVSKI,b'(\xd9\x88\xd9\x87\xd9\x88 \xd9\x85\xd8\xb9\xd9\x83\xd9\x85 \xd8\xa3\xd9\x8a\xd9\x86\xd9\x85\xd8\xa7 \xd9\x83\xd9\x86\xd8\xaa\xd9\x85)\nAnd he is with you wherever you are\n#iphonex https://t.co/PFJqsM21ut'
1069945448532766720,2018-12-04 13:24:08,140428689,FirnazMohamed,b'I have used many iPhones in the past but X is truly vera level \xf0\x9f\x98\x8d\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbc #iPhone #iPhoneX'
1069944733844295680,2018-12-04 13:21:17,1015343998280650753,GetIPhoneX1,b'RT @Harshad11785: Shot by #iPhoneX #HimachalPradesh #Tosh https://t.co/rFUwZh82OB'
1069944633344573441,2018-12-04 13:20:53,59510733,FloatingJoint,b'RT @BahaaFahmi: #Wallpapers #iPhone \n#iPhoneXSMax #iPhoneXS #iPhoneX #iPhoneXR \n#iPhoneWallpapers\n\nThe V Shape #Wallpaper\n\nIphone X HQ :\n\nh\xe2\x80\xa6'
1069944488414597120,2018-12-04 13:20:19,59510733,FloatingJoint,b'RT @BahaaFahmi: #Wallpapers #iPhone \n#iPhoneXSMax #iPhoneXS #iPhoneX #iPhoneXR \n#iPhoneWallpapers\n\nHorizon G #Wallpaper\n\nIphone X HQ :\n\nhtt\xe2\x80\xa6'
1069944355513921536,2018-12-04 13:19:47,59510733,FloatingJoint,b'RT @BahaaFahmi: #Wallpapers #iPhone \n#iPhoneXSMax #iPhoneXS #iPhoneX #iPhoneXR \n#iPhoneWallpapers\n\nDown To Blue #Wallpaper\n\nIphone X HQ :\xe2\x80\xa6'
1069944008850460676,2018-12-04 13:18:24,1005380007894626304,KinqTemii,b'RT @usmanomolara3: iPhoneX of about 600K is useless without a #100 SIM card.\xf0\x9f\x98\xb2\nEveryone Is Valuable\xf0\x9f\x98\xae\n\nBe humble!!!\xf0\x9f\x98\x8e'
1069943784362913793,2018-12-04 13:17:31,162952869,McDre_10,b'RT @usmanomolara3: iPhoneX of about 600K is useless without a #100 SIM card.\xf0\x9f\x98\xb2\nEveryone Is Valuable\xf0\x9f\x98\xae\n\nBe humble!!!\xf0\x9f\x98\x8e'
1069943596168740865,2018-12-04 13:16:46,359183804,vishaalbhardwaj,b'Delhi\xe2\x80\x99s painted sky earlier this evening #vistaraview captured with #iphoneX https://t.co/Hc72jKPDjU'
1069943439616327681,2018-12-04 13:16:09,847163209404633088,usmanomolara3,b'iPhoneX of about 600K is useless without a #100 SIM card.\xf0\x9f\x98\xb2\nEveryone Is Valuable\xf0\x9f\x98\xae\n\nBe humble!!!\xf0\x9f\x98\x8e'
1069942998828544001,2018-12-04 13:14:24,27489519,sparky_town,b'RT @GlennDiPaola: Monochrome Monday meets December. ......\n-\n#monday #december #monochrome #monochromemonday #snowman #bw #season #blackand\xe2\x80\xa6'
1069942715469717505,2018-12-04 13:13:16,946951653227339776,Rebootmeonline,b'iPhoneX titanium case #Apple #Gear #iPhone https://t.co/Rn82DKzabw'
1069942308492140546,2018-12-04 13:11:39,709622394546036736,gokinjo17,b'iPhoneX \n\n#peing #\xe8\xb3\xaa\xe5\x95\x8f\xe7\xae\xb1 https://t.co/Hx0tUaTacF'
1069941562149429250,2018-12-04 13:08:41,606527222,Shayli22587,b'RT @Harshad11785: Shot by #iphoneX #HimachalPradesh #Tosh must visit Himachal \xf0\x9f\x99\x82 https://t.co/YTDEgv1NtV'
1069941535691677696,2018-12-04 13:08:35,2992259190,RT_Himachal,b'RT @Harshad11785: Shot by #iPhoneX #HimachalPradesh #Tosh https://t.co/rFUwZh82OB'
1069941512409112576,2018-12-04 13:08:29,1462824452,Harshad11785,b'Shot by #iPhoneX #HimachalPradesh #Tosh https://t.co/rFUwZh82OB'
1069941134477139969,2018-12-04 13:06:59,125252747,ImRickyNix,b'Me waking up this morning thinking it was 2010... \xe2\x80\x9cwhere the hell is the home buttons on my phone... oh wait I have\xe2\x80\xa6 https://t.co/Omca3NYpp3'
1069940940662546432,2018-12-04 13:06:13,2992259190,RT_Himachal,b'RT @Harshad11785: Shot by #iphoneX #HimachalPradesh #Tosh must visit Himachal \xf0\x9f\x99\x82 https://t.co/YTDEgv1NtV'
1069940917090553857,2018-12-04 13:06:07,1462824452,Harshad11785,b'Shot by #iphoneX #HimachalPradesh #Tosh must visit Himachal \xf0\x9f\x99\x82 https://t.co/YTDEgv1NtV'
1069939199715897344,2018-12-04 12:59:18,4711403774,dsminamiurawa,b'Good evening\xe2\x80\xbc\xef\xb8\x8f\n\ndocomo is a shop Minami Urawa store\xe2\x80\xbc\xef\xb8\x8f\n\nDiscount is a guide \xe2\x9d\x87\xef\xb8\x8f\n\n#MNP bulk price\xe2\x9d\x97\n\n#iPhoneXR\n#iphonex\xe2\x80\xa6 https://t.co/PlMqtJki2w'
1069938052674420736,2018-12-04 12:54:44,1068508717077823490,KSolokana,b'RT @thegraphicone: You guys asked for it\n\n\xf0\x9f\x8c\xb2Trees Lockscreens\xf0\x9f\x8c\xb2\n\nStandard and iPhoneX sizes\n\n\xe2\x80\xa2The Vessel wallpaper era has begun\xe2\x80\xa2 https://t.c\xe2\x80\xa6'
1069937712080142341,2018-12-04 12:53:23,1038989677376634881,MAR05641172,b'RT @thegraphicone: \xf0\x9f\x8c\xbcSahlo Folina Lockscreen\xf0\x9f\x8c\xbc\n\n@tylerrjoseph @joshuadun you\xe2\x80\x99re not alone\n\nStandard and iPhoneX sizes https://t.co/MBMMWxyXBN'
1069936914340421632,2018-12-04 12:50:13,985117185973673984,ImNotWednesday,b'RT @thegraphicone: \xf0\x9f\x8c\xbcSahlo Folina Lockscreen\xf0\x9f\x8c\xbc\n\n@tylerrjoseph @joshuadun you\xe2\x80\x99re not alone\n\nStandard and iPhoneX sizes https://t.co/MBMMWxyXBN'
1069936243759140864,2018-12-04 12:47:33,359205735,justlalit,b'Notch popularized (not introduced) by iPhoneX costing 80K in Jan 2017 \nAndroid OEMs commoditized notch in phones co\xe2\x80\xa6 https://t.co/zMiB1aV9aw'
1069935643025960960,2018-12-04 12:45:10,173278900,WhiteC1oud,b'@Snapchat fix the iPhoneX max front camera :/'
1069935556669378560,2018-12-04 12:44:49,187693913,Madam_Ran,b'RT @thegraphicone: \xf0\x9f\x8c\xbcSahlo Folina Lockscreen\xf0\x9f\x8c\xbc\n\n@tylerrjoseph @joshuadun you\xe2\x80\x99re not alone\n\nStandard and iPhoneX sizes https://t.co/MBMMWxyXBN'
1069935290414981121,2018-12-04 12:43:46,97058128,MoneyTreeKi,b'I really need a photographer or an iPhoneX. My fits to good for 6-8 Quality'
1069933499463827464,2018-12-04 12:36:39,2225719764,suryaparthi14,b'When you\xe2\x80\x99re a poser ! #positive #girl #iPhoneX https://t.co/7lPZFrsCZP'
1069933249034637314,2018-12-04 12:35:39,4184022983,Alishaw0124,b'RT @thegraphicone: \xf0\x9f\x8c\xbcSahlo Folina Lockscreen\xf0\x9f\x8c\xbc\n\n@tylerrjoseph @joshuadun you\xe2\x80\x99re not alone\n\nStandard and iPhoneX sizes https://t.co/MBMMWxyXBN'
1069932874219044869,2018-12-04 12:34:10,1069002673771429888,BaseusUK,b'Turn your car into a #tech paradise with a stunning wireless charging dash mount - #wirelesscharger #cargadgets\xe2\x80\xa6 https://t.co/5dVUXutJzi'
1069932706887335937,2018-12-04 12:33:30,310389482,emilyruwet,b'Location Tracker\n--\n#dailyui#dailyui020#location#tracker#iphonex#mockup#destination#white#pink#uidesign#uxdesign#we\xe2\x80\xa6 https://t.co/fGNjd6geGQ'
1069932116878667776,2018-12-04 12:31:09,3478617254,Ugreen_Official,b'Announce the correct answer\nAre you right?\nFollow @ugreen_official\nJoin us to find more fun\nMore for you:\xe2\x80\xa6 https://t.co/u7VTXSt4c6'
1069931064586616832,2018-12-04 12:26:58,949700275161501698,Michael96425866,"b""RT @Michael96425866: Win The Latest Tech available in the Market Today. one Participant will win an iPhoneX don't miss this opportunity. ht\xe2\x80\xa6"""
1069931048455323648,2018-12-04 12:26:54,949700275161501698,Michael96425866,"b""Win The Latest Tech available in the Market Today. one Participant will win an iPhoneX don't miss this opportunity. https://t.co/LK9bMf0ykV"""
1069928931678027776,2018-12-04 12:18:30,14240384,wao1201,b'RT @wallsbyjfl: #Architecture Pack shot by JFL \n\n#homescreen #android #ios #iphonex #iphone #pixel2xl #samsung #motorola #lg #wallpapers #g\xe2\x80\xa6'
1069928826468216832,2018-12-04 12:18:05,3329710859,01arp017,b'RT @IdeviceTool: Removing icloud on iPad air using NAVIPLUS PRO3000S NAND flash is pretty fast with the right tools it can only take 7 minu\xe2\x80\xa6'
1069926879346524161,2018-12-04 12:10:20,840263772992372737,LifeHacksIRL,b'#RT @TechInRL: Setup Apple Watch on Your New iPhone! https://t.co/NBoqaYbgKb #AppleWatch #AppleWatchS4 #AppleWatchSeries4 #iPhone #iPhoneX'
1069926799918940160,2018-12-04 12:10:02,867593107956654080,whitestonedome,b'Dome Fix for iPhone X _ Full version https://t.co/WhNRaD40Uz  @YouTube\n#DomeFixFuntion you can cover the minor scra\xe2\x80\xa6 https://t.co/rOztinZ4QJ'
1069925551593414656,2018-12-04 12:05:04,934893415640297472,TechInRL,b'Setup Apple Watch on Your New iPhone! https://t.co/uqDurXvt4a #AppleWatch #AppleWatchS4 #AppleWatchSeries4 #iPhone #iPhoneX'
1069923758750740480,2018-12-04 11:57:56,986734410748846082,mattmoreman3,"b'@O2 @O2 I have tried all of these things and nothing seems to help the speed of the internet, I thought before it w\xe2\x80\xa6 https://t.co/CF9mEDENkr'"
1069923743907176448,2018-12-04 11:57:53,2136531,geekanoids,b'RT @VRS_DESIGN_UK: \xf0\x9f\x99\x8f Thank you @geekanoids for your lovely U-mount review! To discover more about the product watch it now \xe2\x9e\xa1 https://t.co/m\xe2\x80\xa6'
1069922122779234304,2018-12-04 11:51:26,1054092950769188864,nossier3,"b'RT @_iBidule: ""Snow V2"" by iBidule\n#RT #lockscreen #homescreen #wallpaper #iPhoneWallpaper #iPhoneX #iPhoneXS \n\nRT &amp; Follow for more...\n\n13\xe2\x80\xa6'"
1069920909853642752,2018-12-04 11:46:37,694904025939058690,VRS_DESIGN_UK,b'\xf0\x9f\x99\x8f Thank you @geekanoids for your lovely U-mount review! To discover more about the product watch it now \xe2\x9e\xa1\xe2\x80\xa6 https://t.co/2L8sjG6Lu7'
1069920605615636480,2018-12-04 11:45:25,1682842242,Luvandlifestyle,b'Capturing Majorca with the iPhone X https://t.co/iNEp8I4kWt #Tech #Battery #IPhoneX #Majorca https://t.co/plqBXXpNkr'
1069919481730871296,2018-12-04 11:40:57,224512466,D0_B,"b""Can't believe i chose POCOPHONE over IphoneX!!! \xf0\x9f\x98\xb2\xf0\x9f\x98\xb1\xf0\x9f\xa4\xaf https://t.co/RYlpeA06oJ"""
1069917183701106688,2018-12-04 11:31:49,2980577884,UKSocialPromo,b'RT @PetPawtraits_: Giraffes iPhone 7 Case \n\n https://t.co/STNCC1OVvp \n\n#iphoneX #giftsforgirls #etsymntt #atsocialmedia #etsyclub #brumisbr\xe2\x80\xa6'
1069917046203400193,2018-12-04 11:31:16,952403127164112896,Egurenturasok,"b'The end of another dream\nGoodbye Orlando, I hope I see you again soon\n#orlando #goodbye #lastday #travels #turismo\xe2\x80\xa6 https://t.co/oJ75rFgSR5'"
1069916651620106240,2018-12-04 11:29:42,1040357473050394625,AUNEEK2,b'Beauriful #iphonecase at #auneek. Available for models #iphonexs #iPhoneXSMax #iphonex #iphonexr #iphone8\xe2\x80\xa6 https://t.co/Xvx1BJuU0a'
1069916206402949120,2018-12-04 11:27:56,467292024,itsmeedwax,b'Time waits for no one. Use it wisely.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n#photography #photooftheday\xe2\x80\xa6 https://t.co/y5NhsyKOXG'
1069914494703427585,2018-12-04 11:21:08,1386892956,emilyirizarry02,b'RT @thegraphicone: \xf0\x9f\x8c\xbcSahlo Folina Lockscreen\xf0\x9f\x8c\xbc\n\n@tylerrjoseph @joshuadun you\xe2\x80\x99re not alone\n\nStandard and iPhoneX sizes https://t.co/MBMMWxyXBN'
1069913925192421376,2018-12-04 11:18:52,377133267,Jim_Gresham,b'RT @wallsbyjfl: #Architecture Pack shot by JFL \n\n#homescreen #android #ios #iphonex #iphone #pixel2xl #samsung #motorola #lg #wallpapers #g\xe2\x80\xa6'
1069913505527185410,2018-12-04 11:17:12,371242386,zeezoomili,b'RT @appledsign: Yin and Yang! Everything needs to be balanced!\n________\nSource: @Ntwtr \n________\n#yinandyang #applewatch #applewatchseries4\xe2\x80\xa6'
1069912384033185792,2018-12-04 11:12:45,2591510060,GreyWARen934,b'RT @thegraphicone: \xf0\x9f\x8c\xbcSahlo Folina Lockscreen\xf0\x9f\x8c\xbc\n\n@tylerrjoseph @joshuadun you\xe2\x80\x99re not alone\n\nStandard and iPhoneX sizes https://t.co/MBMMWxyXBN'
1069910514493321218,2018-12-04 11:05:19,845942420814520321,_inaaaaaaa,b'@Takashiro_Y_10 iPhoneX'
1069910114340089857,2018-12-04 11:03:43,2280232578,fazurrehman,b'Another amazing post new #dating #app #branding #uidesign \n#dribbble: https://t.co/WeWjScahu3 https://t.co/ZXJOAXxR2h'
1069909817576304640,2018-12-04 11:02:33,945344122495303680,JESUSEV071178,b'RT @TestyRecipes007: Amazon photo \nFor Android https://t.co/sGafutnBpd\n#network #berlin #fashion #milan #shoes #bdsm #dm #kik #anal #tattoo\xe2\x80\xa6'
1069909691260653569,2018-12-04 11:02:03,278687312,DamienSchreurs,b'Wondering how to transfer photos from your iPhone to your iPad in their original quality? https://t.co/VW1AY6CJ3w\xe2\x80\xa6 https://t.co/ueOPwsHzke'
1069909120139100161,2018-12-04 10:59:46,241882493,roger_on_wheels,"b'M\xc3\xa1laga! Been there once, liked it a lot. Going back soon for a full day of exploring. #spain #malaga #m\xc3\xa1laga\xe2\x80\xa6 https://t.co/h3aCXlpJV2'"
1069908517438533632,2018-12-04 10:57:23,17037565,lholma,b'RT @TietoCorp: What comes to your mind when you think of Tieto? Share your thoughts and win an iPhoneX. #Slush18 #TietoXSlush\nhttps://t.co/\xe2\x80\xa6'
1069907732965326850,2018-12-04 10:54:16,974654606,Erad_dee,b'RT @afouda_taiye: Anticipate #ChiefDaddyMovie guys... it will be lit \xe2\x99\xa8\n\nWhen you hear that chief aka your sugar daddy died before buying th\xe2\x80\xa6'
1069906274123423744,2018-12-04 10:48:28,706144236895391744,TweetYouUK,b'RT @PetPawtraits_: Giraffes iPhone 7 Case \n\n https://t.co/STNCC1OVvp \n\n#iphoneX #giftsforgirls #etsymntt #atsocialmedia #etsyclub #brumisbr\xe2\x80\xa6'
1069904445809614848,2018-12-04 10:41:12,2849814681,ATSocialMediaRT,b'RT @PetPawtraits_: Giraffes iPhone 7 Case \n\n https://t.co/STNCC1OVvp \n\n#iphoneX #giftsforgirls #etsymntt #atsocialmedia #etsyclub #brumisbr\xe2\x80\xa6'
1069903455370776576,2018-12-04 10:37:16,264760458,MrTolu_,b'RT @ItsJaiAcharya: After seeing this\nDie hard #Apple fans are crying in corner and also thinking to prepare some posts for #iPhoneX vs #Poc\xe2\x80\xa6'
1069902693274140672,2018-12-04 10:34:14,135082357,surajp01,"b'RT @igeeksblog: #iPhoneX Case, Love the Color! \xe2\x9d\xa4\xef\xb8\x8f https://t.co/o8EZmgUMLB'"
1069901958423572480,2018-12-04 10:31:19,218456113,_drewtastic_,b'@colinelvy1 @terkey76 @Peter_Fitz Triple click the side button on iPhonex'
